D,Man,a,0.908 ,OBz,OClAc,OClAc,OTBS
D,Man,a,0.908 ,NO2Bz,NO2Bz,OBz,NO2Bz
D,Man,a,0.913 ,OAc,OAc,OTBS,OAc
D,Man,a,0.916 ,OClAc,OLev,OClAc,OTBS
D,Man,a,0.920 ,OAc,OLev,OClAc,OTBS
D,Man,a,0.921 ,OClAc,NO2Bz,OBz,OBz
D,GlcNAc,a,0.923 ,N3,OBz,NO2Bz,OBz
D,Glc,b,0.927 ,OClAc,OAc,OClAc,OTIPS
D,GlcNAc,a,0.927 ,N3,NO2Bz,OBz,NO2Bz
D,Man,a,0.928 ,OClAc,OClAc,OTBS,OAc
D,Glc,b,0.929 ,OAc,OAc,OAc,OTIPS
D,Glc,b,0.931 ,NO2Bz,OAc,NO2Bz,OClAc
D,Man,a,0.932 ,OClAc,OLev,OAc,OTBS
D,Glc,a,0.932 ,OBn,OClAc,OClAc,OClAc
D,GlcNAc,a,0.935 ,N3,OClAc,OTBS,OAc
D,Glc,b,0.936 ,NO2Bz,OBz,NO2Bz,NO2Bz
D,Man,a,0.940 ,NO2Bz,OAc,OAc,OClAc
D,Man,a,0.943 ,NO2Bz,OBz,OAc,OBz
D,Man,a,0.944 ,NO2Bz,OClAc,OBz,OBz
D,Man,a,0.947 ,OBn,OClAc,OClAc,OAc
D,Man,a,0.947 ,OAc,OClAc,OAc,OTBDPS
D,Glc,a,0.951 ,OH,NO2Bz,OClAc,OBz
D,Glc,b,0.956 ,NO2Bz,OBn,NO2Bz,OH
D,Glc,b,0.956 ,NO2Bz,OAc,OAc,OBz
D,Glc,b,0.958 ,OClAc,NO2Bz,OBz,OBz
D,Glc,b,0.964 ,NO2Bz,NO2Bz,OBn,OBz
D,Man,a,0.968 ,OLev,OBz,OBz,OClAc
D,Man,a,0.968 ,OH,NO2Bz,NO2Bz,OClAc
D,Glc,b,0.969 ,NO2Bz,OClAc,OBz,OBz
D,GalNAc,a,0.972 ,N3,NO2Bz,NO2Bz,NO2Bz
D,Man,a,0.975 ,OLev,OAc,OClAc,OClAc
D,Man,a,0.978 ,OBz,OAc,OBz,OClAc
D,Man,a,0.980 ,OAc,OClAc,OTIPS,OAc
D,Man,a,0.980 ,OClAc,OAc,OAc,OTBDPS
D,Glc,b,0.986 ,OClAc,NO2Bz,OAc,OBz
